# time, signal
2.280000000000000082e-01,-1.600072999999999912e-01
2.282000000000000139e-01,1.599926999999999877e-01
2.284000000000000197e-01,-7.271767000000000134e-06
2.285999999999999976e-01,2.399927000000000032e-01
2.288000000000000034e-01,2.399927000000000032e-01
2.290000000000000091e-01,3.999926999999999788e-01
2.292000000000000148e-01,3.199927000000000188e-01
2.294000000000000206e-01,5.599927000000000099e-01
2.295999999999999985e-01,4.799926999999999944e-01
2.298000000000000043e-01,7.199925999999999826e-01
2.300000000000000100e-01,6.399926999999999699e-01
2.302000000000000157e-01,9.599925999999999737e-01
2.304000000000000214e-01,8.799926000000000137e-01
2.305999999999999994e-01,1.119993000000000016e+00
2.308000000000000052e-01,1.039992999999999945e+00
2.310000000000000109e-01,1.359993000000000007e+00
2.312000000000000166e-01,1.119993000000000016e+00
2.314000000000000223e-01,1.359993000000000007e+00
2.316000000000000003e-01,1.279992999999999936e+00
2.318000000000000060e-01,1.599992999999999999e+00
2.320000000000000118e-01,1.599992999999999999e+00
2.322000000000000175e-01,1.359993000000000007e+00
2.324000000000000232e-01,1.519992999999999927e+00
2.326000000000000012e-01,1.679993000000000070e+00
2.328000000000000069e-01,1.519992999999999927e+00
2.330000000000000127e-01,1.679993000000000070e+00
2.332000000000000184e-01,1.519992999999999927e+00
2.334000000000000241e-01,1.679993000000000070e+00
2.336000000000000021e-01,1.519992999999999927e+00
2.338000000000000078e-01,1.599992999999999999e+00
2.340000000000000135e-01,1.599992999999999999e+00
2.342000000000000193e-01,1.359993000000000007e+00
2.344000000000000250e-01,1.439993000000000078e+00
2.346000000000000030e-01,1.359993000000000007e+00
2.348000000000000087e-01,1.439993000000000078e+00
2.350000000000000144e-01,1.279992999999999936e+00
2.352000000000000202e-01,1.359993000000000007e+00
2.353999999999999981e-01,1.119993000000000016e+00
2.356000000000000039e-01,1.199993000000000087e+00
2.358000000000000096e-01,1.039992999999999945e+00
2.360000000000000153e-01,1.119993000000000016e+00
2.362000000000000210e-01,8.799926000000000137e-01
2.363999999999999990e-01,9.599925999999999737e-01
2.366000000000000048e-01,7.999926000000000537e-01
2.368000000000000105e-01,8.799926000000000137e-01
2.370000000000000162e-01,5.599927000000000099e-01
2.372000000000000219e-01,6.399926999999999699e-01
2.373999999999999999e-01,4.799926999999999944e-01
2.376000000000000056e-01,5.599927000000000099e-01
2.378000000000000114e-01,3.199927000000000188e-01
2.380000000000000171e-01,3.999926999999999788e-01
2.382000000000000228e-01,7.999272999999999800e-02
2.384000000000000008e-01,1.599926999999999877e-01
2.386000000000000065e-01,-1.600072999999999912e-01
2.388000000000000123e-01,-8.000727000000000533e-02
2.390000000000000180e-01,-2.400073000000000067e-01
2.392000000000000237e-01,-1.600072999999999912e-01
2.394000000000000017e-01,-4.000072000000000072e-01
2.396000000000000074e-01,-3.200072999999999945e-01
2.398000000000000131e-01,-6.400071999999999983e-01
