# time,Voltage_channel_1,Voltage_channel_2,Voltage_channel_3
2.264000000000000008e-05,-4.000295999999999757e-04,-2.800028999999999886e-03,-1.119998999999999995e-03
2.271999999999999931e-05,-4.000295999999999757e-04,-2.800028999999999886e-03,-1.519998000000000052e-03
2.280000000000000193e-05,5.999704000000000452e-04,-4.200029000000000089e-03,-3.599987999999999929e-04
2.288000000000000117e-05,5.999704000000000452e-04,-3.000028999999999977e-03,-2.399988000000000034e-04
2.296000000000000040e-05,-4.000295999999999757e-04,-4.200029000000000089e-03,-1.559997999999999940e-03
2.303999999999999964e-05,-2.959860000000000075e-08,-4.000029000000000431e-03,-1.119998999999999995e-03
2.311999999999999887e-05,7.999704000000000276e-04,-2.400029000000000138e-03,2.000012000000000122e-04
2.320000000000000149e-05,5.999704000000000452e-04,-3.400029000000000159e-03,2.000012000000000122e-04
2.328000000000000073e-05,-2.000295999999999932e-04,-1.400030000000000024e-03,-8.399988999999999850e-04
2.335999999999999996e-05,7.999704000000000276e-04,-2.600028999999999795e-03,-9.199990000000000121e-04
2.343999999999999919e-05,-2.000295999999999932e-04,-1.200029999999999934e-03,2.000012000000000122e-04
2.352000000000000182e-05,-2.959860000000000075e-08,-2.000029999999999863e-03,4.800013000000000218e-04
2.360000000000000105e-05,7.999704000000000276e-04,-8.000296000000000490e-04,-4.799987999999999824e-04
2.368000000000000028e-05,7.999704000000000276e-04,-6.000295999999999581e-04,-5.199987999999999789e-04
2.375999999999999952e-05,-2.959860000000000075e-08,-1.800029999999999989e-03,5.200012999999999641e-04
2.384000000000000214e-05,9.999703999999999017e-04,-4.000295999999999757e-04,5.200012999999999641e-04
2.392000000000000137e-05,-2.959860000000000075e-08,-1.600029999999999899e-03,-5.199987999999999789e-04
2.400000000000000061e-05,9.999703999999999017e-04,-1.400030000000000024e-03,-4.399987999999999859e-04
2.407999999999999984e-05,-2.959860000000000075e-08,1.999703999999999989e-04,7.200012999999999466e-04
2.415999999999999908e-05,1.999703999999999989e-04,-1.200029999999999934e-03,-4.399987999999999859e-04
2.424000000000000170e-05,9.999703999999999017e-04,1.999703999999999989e-04,6.800012999999999501e-04
2.432000000000000093e-05,9.999703999999999017e-04,3.999704000000000085e-04,-3.199987999999999964e-04
2.440000000000000017e-05,-2.959860000000000075e-08,-1.000030000000000059e-03,8.400013999999999701e-04
2.447999999999999940e-05,9.999703999999999017e-04,3.999704000000000085e-04,8.400013999999999701e-04
2.456000000000000202e-05,-2.959860000000000075e-08,-1.000030000000000059e-03,-3.199987999999999964e-04
2.464000000000000126e-05,9.999703999999999017e-04,1.999703999999999989e-04,4.000124000000000193e-05
2.472000000000000049e-05,1.999703999999999989e-04,-1.200029999999999934e-03,8.800013999999999666e-04
2.479999999999999972e-05,9.999703999999999017e-04,3.999704000000000085e-04,-1.599988000000000105e-04
2.487999999999999896e-05,-2.959860000000000075e-08,-1.200029999999999934e-03,9.600013999999999596e-04
2.496000000000000158e-05,9.999703999999999017e-04,-1.000030000000000059e-03,-1.599988000000000105e-04
2.504000000000000082e-05,-2.959860000000000075e-08,1.999703999999999989e-04,8.800013999999999666e-04
2.512000000000000005e-05,9.999703999999999017e-04,1.999703999999999989e-04,8.800013999999999666e-04
2.519999999999999928e-05,-2.959860000000000075e-08,-1.200029999999999934e-03,-3.599987999999999929e-04
2.528000000000000191e-05,-2.959860000000000075e-08,1.999703999999999989e-04,-3.999875999999999784e-05
2.536000000000000114e-05,1.199970000000000073e-03,-1.000030000000000059e-03,8.000013999999999736e-04
2.544000000000000037e-05,9.999703999999999017e-04,-1.000030000000000059e-03,8.800013999999999666e-04
2.551999999999999961e-05,-2.959860000000000075e-08,3.999704000000000085e-04,4.000124000000000193e-05
2.559999999999999884e-05,1.999703999999999989e-04,-8.000296000000000490e-04,-2.399988000000000034e-04
2.568000000000000146e-05,9.999703999999999017e-04,3.999704000000000085e-04,1.000000999999999928e-03
2.576000000000000070e-05,1.199970000000000073e-03,-8.000296000000000490e-04,4.000124000000000193e-05
2.583999999999999993e-05,3.999704000000000085e-04,5.999704000000000452e-04,1.040001000000000033e-03
2.591999999999999917e-05,3.999704000000000085e-04,-2.000295999999999932e-04,4.000011999999999947e-04
2.600000000000000179e-05,1.199970000000000073e-03,2.799970000000000150e-03,1.879999999999999944e-03
2.608000000000000102e-05,1.199970000000000073e-03,1.999969999999999786e-03,6.000012999999999571e-04
2.616000000000000026e-05,3.999704000000000085e-04,4.199969999999999919e-03,1.720001000000000082e-03
2.623999999999999949e-05,1.199970000000000073e-03,3.399969999999999989e-03,1.840000999999999963e-03
2.632000000000000211e-05,3.999704000000000085e-04,5.199969999999999939e-03,5.600012999999999606e-04
2.640000000000000135e-05,1.199970000000000073e-03,3.799968999999999830e-03,2.000000999999999949e-03
2.648000000000000058e-05,1.999703999999999989e-04,5.199969999999999939e-03,5.600012999999999606e-04
2.655999999999999981e-05,5.999704000000000452e-04,4.599970000000000100e-03,6.800012999999999501e-04
2.663999999999999905e-05,1.199970000000000073e-03,3.399969999999999989e-03,1.720001000000000082e-03
2.672000000000000167e-05,3.999704000000000085e-04,3.399969999999999989e-03,6.800012999999999501e-04
2.680000000000000090e-05,1.399969999999999947e-03,4.599970000000000100e-03,1.879999999999999944e-03
2.688000000000000014e-05,1.199970000000000073e-03,3.599969000000000172e-03,1.640001000000000089e-03
2.695999999999999937e-05,1.999703999999999989e-04,4.799969999999999758e-03,4.800013000000000218e-04
2.704000000000000200e-05,9.999703999999999017e-04,4.799969999999999758e-03,1.520000999999999991e-03
2.712000000000000123e-05,1.999703999999999989e-04,3.399969999999999989e-03,3.600011999999999982e-04
2.720000000000000046e-05,9.999703999999999017e-04,4.199969999999999919e-03,-3.199987999999999964e-04
2.727999999999999970e-05,1.999703999999999989e-04,2.199969999999999877e-03,1.160000999999999914e-03
2.735999999999999893e-05,-2.959860000000000075e-08,3.199969999999999898e-03,1.040001000000000033e-03
2.744000000000000155e-05,9.999703999999999017e-04,1.599970000000000038e-03,-3.999875999999999784e-05
2.752000000000000079e-05,9.999703999999999017e-04,2.399969999999999968e-03,-5.199987999999999789e-04
2.760000000000000002e-05,-2.959860000000000075e-08,9.999703999999999017e-04,8.800013999999999666e-04
2.767999999999999926e-05,-2.959860000000000075e-08,2.199969999999999877e-03,-3.999875999999999784e-05
2.776000000000000188e-05,9.999703999999999017e-04,5.999704000000000452e-04,6.800012999999999501e-04
2.784000000000000111e-05,-2.959860000000000075e-08,3.999704000000000085e-04,5.600012999999999606e-04
2.792000000000000035e-05,9.999703999999999017e-04,1.799969999999999912e-03,-2.399988000000000034e-04
2.799999999999999958e-05,7.999704000000000276e-04,1.999703999999999989e-04,6.800012999999999501e-04
2.808000000000000220e-05,-2.959860000000000075e-08,1.399969999999999947e-03,-6.399989000000000025e-04
2.816000000000000144e-05,7.999704000000000276e-04,1.199970000000000073e-03,7.200012999999999466e-04
2.824000000000000067e-05,-2.959860000000000075e-08,-2.000295999999999932e-04,-4.399987999999999859e-04
2.831999999999999990e-05,-2.959860000000000075e-08,-2.959860000000000075e-08,-5.199987999999999789e-04
2.839999999999999914e-05,7.999704000000000276e-04,1.199970000000000073e-03,5.200012999999999641e-04
2.848000000000000176e-05,-2.959860000000000075e-08,1.199970000000000073e-03,3.600011999999999982e-04
2.856000000000000099e-05,7.999704000000000276e-04,-2.959860000000000075e-08,-3.599987999999999929e-04
2.864000000000000023e-05,-2.959860000000000075e-08,1.199970000000000073e-03,-3.599987999999999929e-04
2.871999999999999946e-05,7.999704000000000276e-04,-2.959860000000000075e-08,4.000011999999999947e-04
2.880000000000000208e-05,-2.000295999999999932e-04,1.199970000000000073e-03,-7.999988999999999885e-04
2.888000000000000132e-05,7.999704000000000276e-04,-2.959860000000000075e-08,4.000011999999999947e-04
2.896000000000000055e-05,-2.959860000000000075e-08,-2.959860000000000075e-08,-4.399987999999999859e-04
2.903999999999999979e-05,7.999704000000000276e-04,1.199970000000000073e-03,3.200012000000000017e-04
2.911999999999999902e-05,-2.959860000000000075e-08,1.199970000000000073e-03,-7.199988999999999955e-04
2.920000000000000164e-05,7.999704000000000276e-04,-2.959860000000000075e-08,8.000013999999999736e-04
2.928000000000000088e-05,-2.000295999999999932e-04,-2.959860000000000075e-08,-5.199987999999999789e-04
2.936000000000000011e-05,7.999704000000000276e-04,1.199970000000000073e-03,3.200012000000000017e-04
2.943999999999999935e-05,-2.959860000000000075e-08,-2.959860000000000075e-08,3.200012000000000017e-04
2.952000000000000197e-05,9.999703999999999017e-04,1.199970000000000073e-03,-5.199987999999999789e-04
2.960000000000000120e-05,5.999704000000000452e-04,9.999703999999999017e-04,-6.399989000000000025e-04
2.968000000000000044e-05,-2.000295999999999932e-04,-4.000295999999999757e-04,3.200012000000000017e-04
2.975999999999999967e-05,5.999704000000000452e-04,9.999703999999999017e-04,3.200012000000000017e-04
2.984000000000000229e-05,-4.000295999999999757e-04,-4.000295999999999757e-04,-7.199988999999999955e-04
2.992000000000000153e-05,3.999704000000000085e-04,5.999704000000000452e-04,-1.199988000000000004e-04
3.000000000000000076e-05,-6.000295999999999581e-04,-2.800028999999999886e-03,-1.559997999999999940e-03
3.007999999999999999e-05,-6.000295999999999581e-04,-1.800029999999999989e-03,-4.399987999999999859e-04
3.015999999999999923e-05,3.999704000000000085e-04,-4.400028999999999746e-03,-1.479997999999999947e-03
3.024000000000000185e-05,-4.000295999999999757e-04,-3.400029000000000159e-03,-1.479997999999999947e-03
3.032000000000000108e-05,5.999704000000000452e-04,-5.000028999999999585e-03,-4.399987999999999859e-04
3.040000000000000032e-05,5.999704000000000452e-04,-5.200029000000000109e-03,-1.479997999999999947e-03
3.047999999999999955e-05,-6.000295999999999581e-04,-3.800028999999999907e-03,-4.399987999999999859e-04
3.055999999999999879e-05,5.999704000000000452e-04,-4.800028999999999928e-03,-3.199987999999999964e-04
3.063999999999999802e-05,-6.000295999999999581e-04,-3.400029000000000159e-03,-1.359998999999999974e-03
3.072000000000000403e-05,3.999704000000000085e-04,-4.600029000000000270e-03,-1.519998000000000052e-03
3.080000000000000326e-05,-4.000295999999999757e-04,-3.400029000000000159e-03,-2.799987999999999999e-04
3.088000000000000250e-05,-2.000295999999999932e-04,-4.800028999999999928e-03,-1.119998999999999995e-03
3.096000000000000173e-05,5.999704000000000452e-04,-3.400029000000000159e-03,-2.799987999999999999e-04
3.104000000000000097e-05,5.999704000000000452e-04,-4.600029000000000270e-03,-1.119998999999999995e-03
3.112000000000000020e-05,-2.000295999999999932e-04,-3.200029000000000068e-03,1.236912999999999945e-09
3.119999999999999944e-05,7.999704000000000276e-04,-4.200029000000000089e-03,-9.599990000000000086e-04
3.127999999999999867e-05,-2.000295999999999932e-04,-2.400029000000000138e-03,3.600011999999999982e-04
3.135999999999999790e-05,-2.959860000000000075e-08,-3.200029000000000068e-03,2.400012000000000087e-04
3.144000000000000391e-05,7.999704000000000276e-04,-1.600029999999999899e-03,-7.199988999999999955e-04
3.152000000000000315e-05,-2.959860000000000075e-08,-2.600028999999999795e-03,5.200012999999999641e-04
3.160000000000000238e-05,7.999704000000000276e-04,-1.000030000000000059e-03,-4.799987999999999824e-04
3.168000000000000162e-05,7.999704000000000276e-04,-2.000029999999999863e-03,4.000011999999999947e-04
3.176000000000000085e-05,-2.959860000000000075e-08,-8.000296000000000490e-04,-3.599987999999999929e-04
3.184000000000000008e-05,-2.959860000000000075e-08,-1.600029999999999899e-03,-5.199987999999999789e-04
3.191999999999999932e-05,9.999703999999999017e-04,-6.000295999999999581e-04,5.600012999999999606e-04
3.199999999999999855e-05,-2.959860000000000075e-08,-1.400030000000000024e-03,-4.399987999999999859e-04
3.207999999999999779e-05,9.999703999999999017e-04,-2.000295999999999932e-04,6.800012999999999501e-04
3.216000000000000380e-05,1.999703999999999989e-04,-1.400030000000000024e-03,-5.199987999999999789e-04
3.224000000000000303e-05,9.999703999999999017e-04,-2.959860000000000075e-08,8.000013999999999736e-04
3.232000000000000226e-05,9.999703999999999017e-04,-1.400030000000000024e-03,-2.799987999999999999e-04
3.240000000000000150e-05,-2.959860000000000075e-08,-2.000295999999999932e-04,1.000000999999999928e-03
3.248000000000000073e-05,9.999703999999999017e-04,-2.000295999999999932e-04,-2.799987999999999999e-04
3.255999999999999997e-05,-2.959860000000000075e-08,-1.600029999999999899e-03,8.000013999999999736e-04
3.263999999999999920e-05,9.999703999999999017e-04,-1.200029999999999934e-03,-3.999875999999999784e-05
3.271999999999999843e-05,-2.959860000000000075e-08,-2.959860000000000075e-08,8.400013999999999701e-04
3.279999999999999767e-05,1.999703999999999989e-04,-1.200029999999999934e-03,-2.799987999999999999e-04
3.288000000000000368e-05,9.999703999999999017e-04,-2.959860000000000075e-08,8.400013999999999701e-04
3.296000000000000291e-05,9.999703999999999017e-04,-1.200029999999999934e-03,8.000013999999999736e-04
3.304000000000000215e-05,-2.959860000000000075e-08,1.999703999999999989e-04,-2.799987999999999999e-04
3.312000000000000138e-05,1.999703999999999989e-04,-1.000030000000000059e-03,8.800013999999999666e-04
3.320000000000000062e-05,9.999703999999999017e-04,1.999703999999999989e-04,-3.199987999999999964e-04
3.327999999999999985e-05,9.999703999999999017e-04,1.999703999999999989e-04,1.236912999999999945e-09
3.335999999999999908e-05,-2.959860000000000075e-08,-1.200029999999999934e-03,8.400013999999999701e-04
3.343999999999999832e-05,9.999703999999999017e-04,-1.200029999999999934e-03,8.800013999999999666e-04
3.351999999999999755e-05,1.999703999999999989e-04,1.999703999999999989e-04,-2.799987999999999999e-04
3.360000000000000356e-05,-2.959860000000000075e-08,-1.200029999999999934e-03,8.800013999999999666e-04
3.368000000000000280e-05,9.999703999999999017e-04,1.999703999999999989e-04,1.236912999999999945e-09
3.376000000000000203e-05,1.199970000000000073e-03,3.999704000000000085e-04,1.236912999999999945e-09
3.384000000000000126e-05,1.999703999999999989e-04,-1.000030000000000059e-03,1.040001000000000033e-03
3.392000000000000050e-05,1.199970000000000073e-03,-4.000295999999999757e-04,3.600011999999999982e-04
3.399999999999999973e-05,3.999704000000000085e-04,2.799970000000000150e-03,1.879999999999999944e-03
3.407999999999999897e-05,3.999704000000000085e-04,1.999969999999999786e-03,6.800012999999999501e-04
3.415999999999999820e-05,1.399969999999999947e-03,4.399969999999999576e-03,1.840000999999999963e-03
3.423999999999999743e-05,1.199970000000000073e-03,3.399969999999999989e-03,8.000013999999999736e-04
3.432000000000000344e-05,3.999704000000000085e-04,4.999970000000000282e-03,1.840000999999999963e-03
3.440000000000000268e-05,3.999704000000000085e-04,5.199969999999999939e-03,8.000013999999999736e-04
3.448000000000000191e-05,1.199970000000000073e-03,3.799968999999999830e-03,1.879999999999999944e-03
3.456000000000000115e-05,3.999704000000000085e-04,4.599970000000000100e-03,1.680000999999999977e-03
3.464000000000000038e-05,1.199970000000000073e-03,3.199969999999999898e-03,6.800012999999999501e-04
3.471999999999999961e-05,1.199970000000000073e-03,3.199969999999999898e-03,8.400013999999999701e-04
3.479999999999999885e-05,1.999703999999999989e-04,4.199969999999999919e-03,1.720001000000000082e-03
3.487999999999999808e-05,3.999704000000000085e-04,4.399969999999999576e-03,5.600012999999999606e-04
3.496000000000000409e-05,1.199970000000000073e-03,3.199969999999999898e-03,1.560001000000000096e-03
3.504000000000000333e-05,9.999703999999999017e-04,4.599970000000000100e-03,1.640001000000000089e-03
3.512000000000000256e-05,1.999703999999999989e-04,3.199969999999999898e-03,3.600011999999999982e-04
3.520000000000000180e-05,9.999703999999999017e-04,4.199969999999999919e-03,1.360001000000000005e-03
3.528000000000000103e-05,1.999703999999999989e-04,2.199969999999999877e-03,1.200012000000000057e-04
3.536000000000000026e-05,9.999703999999999017e-04,3.199969999999999898e-03,1.000000999999999928e-03
3.543999999999999950e-05,-2.959860000000000075e-08,1.799969999999999912e-03,2.000012000000000122e-04
3.551999999999999873e-05,7.999704000000000276e-04,2.599970000000000059e-03,-1.599988000000000105e-04
3.559999999999999797e-05,-2.959860000000000075e-08,1.399969999999999947e-03,9.600013999999999596e-04
3.568000000000000398e-05,7.999704000000000276e-04,2.399969999999999968e-03,-1.599988000000000105e-04
3.576000000000000321e-05,-2.959860000000000075e-08,9.999703999999999017e-04,8.000013999999999736e-04
3.584000000000000244e-05,-2.959860000000000075e-08,1.999969999999999786e-03,7.200012999999999466e-04
3.592000000000000168e-05,9.999703999999999017e-04,5.999704000000000452e-04,-4.799987999999999824e-04
3.600000000000000091e-05,-2.959860000000000075e-08,1.599970000000000038e-03,6.800012999999999501e-04
3.608000000000000015e-05,7.999704000000000276e-04,3.999704000000000085e-04,-3.199987999999999964e-04
3.615999999999999938e-05,-2.959860000000000075e-08,3.999704000000000085e-04,-2.799987999999999999e-04
3.623999999999999861e-05,7.999704000000000276e-04,1.799969999999999912e-03,7.200012999999999466e-04
3.631999999999999785e-05,7.999704000000000276e-04,3.999704000000000085e-04,-6.399989000000000025e-04
3.640000000000000386e-05,-2.959860000000000075e-08,1.599970000000000038e-03,8.400013999999999701e-04
3.648000000000000309e-05,-2.959860000000000075e-08,3.999704000000000085e-04,-3.199987999999999964e-04
3.656000000000000233e-05,7.999704000000000276e-04,1.599970000000000038e-03,4.800013000000000218e-04
3.664000000000000156e-05,-2.959860000000000075e-08,1.999703999999999989e-04,4.000011999999999947e-04
3.672000000000000079e-05,7.999704000000000276e-04,1.599970000000000038e-03,-7.999988999999999885e-04
3.680000000000000003e-05,5.999704000000000452e-04,1.599970000000000038e-03,5.200012999999999641e-04
3.687999999999999926e-05,-2.959860000000000075e-08,1.999703999999999989e-04,-4.399987999999999859e-04
3.695999999999999850e-05,-2.959860000000000075e-08,1.399969999999999947e-03,-4.799987999999999824e-04
3.703999999999999773e-05,9.999703999999999017e-04,1.999703999999999989e-04,5.200012999999999641e-04
3.712000000000000374e-05,-2.959860000000000075e-08,1.199970000000000073e-03,5.200012999999999641e-04
3.720000000000000298e-05,7.999704000000000276e-04,-2.959860000000000075e-08,-7.999988999999999885e-04
3.728000000000000221e-05,-2.959860000000000075e-08,1.199970000000000073e-03,3.200012000000000017e-04
3.736000000000000144e-05,5.999704000000000452e-04,-2.959860000000000075e-08,-6.399989000000000025e-04
3.744000000000000068e-05,5.999704000000000452e-04,1.999703999999999989e-04,2.400012000000000087e-04
3.751999999999999991e-05,-2.000295999999999932e-04,1.399969999999999947e-03,-6.399989000000000025e-04
3.759999999999999915e-05,-2.000295999999999932e-04,1.799969999999999912e-03,5.600012999999999606e-04
3.767999999999999838e-05,7.999704000000000276e-04,1.999703999999999989e-04,-8.399988999999999850e-04
3.775999999999999761e-05,5.999704000000000452e-04,3.999704000000000085e-04,2.400012000000000087e-04
3.784000000000000362e-05,-4.000295999999999757e-04,1.599970000000000038e-03,-6.799988999999999990e-04
3.792000000000000286e-05,3.999704000000000085e-04,1.199970000000000073e-03,4.000124000000000193e-05
3.800000000000000209e-05,-6.000295999999999581e-04,-2.000029999999999863e-03,-1.359998999999999974e-03
3.808000000000000133e-05,-4.000295999999999757e-04,-1.200029999999999934e-03,-1.359998999999999974e-03
3.816000000000000056e-05,5.999704000000000452e-04,-3.600028999999999816e-03,-4.399987999999999859e-04
3.823999999999999979e-05,3.999704000000000085e-04,-2.600028999999999795e-03,-4.799987999999999824e-04
3.831999999999999903e-05,-6.000295999999999581e-04,-4.400028999999999746e-03,-1.559997999999999940e-03
3.839999999999999826e-05,3.999704000000000085e-04,-3.200029000000000068e-03,-1.479997999999999947e-03
3.847999999999999750e-05,-6.000295999999999581e-04,-4.600029000000000270e-03,-4.399987999999999859e-04
3.856000000000000351e-05,5.999704000000000452e-04,-4.200029000000000089e-03,-2.799987999999999999e-04
3.864000000000000274e-05,-6.000295999999999581e-04,-2.800028999999999886e-03,-1.279998999999999981e-03
3.872000000000000197e-05,3.999704000000000085e-04,-2.600028999999999795e-03,-3.199987999999999964e-04
3.880000000000000121e-05,-6.000295999999999581e-04,-4.000029000000000431e-03,-1.559997999999999940e-03
3.888000000000000044e-05,5.999704000000000452e-04,-4.000029000000000431e-03,-1.359998999999999974e-03
3.895999999999999968e-05,-4.000295999999999757e-04,-2.800028999999999886e-03,-3.199987999999999964e-04
3.903999999999999891e-05,-2.000295999999999932e-04,-4.000029000000000431e-03,-1.119998999999999995e-03
3.911999999999999815e-05,5.999704000000000452e-04,-2.400029000000000138e-03,4.000124000000000193e-05
3.920000000000000416e-05,5.999704000000000452e-04,-3.400029000000000159e-03,-7.999988999999999885e-04
3.928000000000000339e-05,-2.000295999999999932e-04,-1.600029999999999899e-03,1.600011999999999886e-04
3.936000000000000262e-05,-2.959860000000000075e-08,-2.800028999999999886e-03,-6.399989000000000025e-04
3.944000000000000186e-05,7.999704000000000276e-04,-1.200029999999999934e-03,2.000012000000000122e-04
3.952000000000000109e-05,-2.959860000000000075e-08,-2.000029999999999863e-03,-4.399987999999999859e-04
3.960000000000000033e-05,7.999704000000000276e-04,-6.000295999999999581e-04,5.600012999999999606e-04
3.967999999999999956e-05,-2.959860000000000075e-08,-1.600029999999999899e-03,5.600012999999999606e-04
3.975999999999999879e-05,7.999704000000000276e-04,-2.959860000000000075e-08,-4.399987999999999859e-04
3.983999999999999803e-05,7.999704000000000276e-04,-1.200029999999999934e-03,-2.799987999999999999e-04
3.992000000000000404e-05,-2.959860000000000075e-08,1.999703999999999989e-04,5.200012999999999641e-04
4.000000000000000327e-05,-2.959860000000000075e-08,-1.000030000000000059e-03,7.200012999999999466e-04
4.008000000000000251e-05,7.999704000000000276e-04,3.999704000000000085e-04,-5.199987999999999789e-04
4.016000000000000174e-05,9.999703999999999017e-04,-8.000296000000000490e-04,7.200012999999999466e-04
4.024000000000000097e-05,-2.959860000000000075e-08,3.999704000000000085e-04,-1.599988000000000105e-04
4.032000000000000021e-05,9.999703999999999017e-04,3.999704000000000085e-04,8.800013999999999666e-04
4.039999999999999944e-05,-2.959860000000000075e-08,-8.000296000000000490e-04,-2.799987999999999999e-04
4.047999999999999868e-05,1.999703999999999989e-04,5.999704000000000452e-04,8.400013999999999701e-04
4.055999999999999791e-05,9.999703999999999017e-04,-8.000296000000000490e-04,-3.999875999999999784e-05
4.064000000000000392e-05,9.999703999999999017e-04,3.999704000000000085e-04,-3.199987999999999964e-04
4.072000000000000315e-05,-2.959860000000000075e-08,-8.000296000000000490e-04,8.800013999999999666e-04
4.080000000000000239e-05,1.999703999999999989e-04,-8.000296000000000490e-04,-1.599988000000000105e-04
4.088000000000000162e-05,1.199970000000000073e-03,3.999704000000000085e-04,8.800013999999999666e-04
4.096000000000000086e-05,9.999703999999999017e-04,-8.000296000000000490e-04,4.000124000000000193e-05
4.104000000000000009e-05,-2.959860000000000075e-08,5.999704000000000452e-04,9.600013999999999596e-04
4.111999999999999933e-05,1.999703999999999989e-04,-8.000296000000000490e-04,8.800013999999999666e-04
4.119999999999999856e-05,1.199970000000000073e-03,5.999704000000000452e-04,-1.599988000000000105e-04
4.127999999999999779e-05,1.999703999999999989e-04,-6.000295999999999581e-04,4.000124000000000193e-05
4.136000000000000380e-05,1.199970000000000073e-03,5.999704000000000452e-04,8.800013999999999666e-04
4.144000000000000304e-05,9.999703999999999017e-04,5.999704000000000452e-04,1.200012000000000057e-04
4.152000000000000227e-05,1.999703999999999989e-04,-8.000296000000000490e-04,8.800013999999999666e-04
4.160000000000000151e-05,9.999703999999999017e-04,5.999704000000000452e-04,8.800013999999999666e-04
4.168000000000000074e-05,-2.959860000000000075e-08,-8.000296000000000490e-04,-1.599988000000000105e-04
4.175999999999999997e-05,3.999704000000000085e-04,5.999704000000000452e-04,8.800013999999999666e-04
4.183999999999999921e-05,1.199970000000000073e-03,-8.000296000000000490e-04,-3.999875999999999784e-05
4.191999999999999844e-05,1.199970000000000073e-03,-2.000295999999999932e-04,2.400012000000000087e-04
4.199999999999999768e-05,3.999704000000000085e-04,2.799970000000000150e-03,1.840000999999999963e-03
4.208000000000000369e-05,3.999704000000000085e-04,2.199969999999999877e-03,1.720001000000000082e-03
4.216000000000000292e-05,1.399969999999999947e-03,4.599970000000000100e-03,8.000013999999999736e-04
4.224000000000000215e-05,1.399969999999999947e-03,3.799968999999999830e-03,8.000013999999999736e-04
4.232000000000000139e-05,3.999704000000000085e-04,5.599970000000000121e-03,1.840000999999999963e-03
4.240000000000000062e-05,1.199970000000000073e-03,5.599970000000000121e-03,1.879999999999999944e-03
4.247999999999999986e-05,1.999703999999999989e-04,4.199969999999999919e-03,5.600012999999999606e-04
4.255999999999999909e-05,1.199970000000000073e-03,5.399969999999999597e-03,1.520000999999999991e-03
4.263999999999999832e-05,3.999704000000000085e-04,3.799968999999999830e-03,5.200012999999999641e-04
4.271999999999999756e-05,1.199970000000000073e-03,3.799968999999999830e-03,1.720001000000000082e-03
4.280000000000000357e-05,3.999704000000000085e-04,5.199969999999999939e-03,5.600012999999999606e-04
4.288000000000000280e-05,1.199970000000000073e-03,3.999968999999999920e-03,1.680000999999999977e-03
4.296000000000000204e-05,3.999704000000000085e-04,5.199969999999999939e-03,4.800013000000000218e-04
4.304000000000000127e-05,9.999703999999999017e-04,5.199969999999999939e-03,1.640001000000000089e-03
4.312000000000000051e-05,-2.959860000000000075e-08,3.599969000000000172e-03,4.000011999999999947e-04
4.319999999999999974e-05,1.999703999999999989e-04,4.599970000000000100e-03,1.160000999999999914e-03
4.327999999999999897e-05,1.199970000000000073e-03,2.799970000000000150e-03,1.236912999999999945e-09
4.335999999999999821e-05,3.999704000000000085e-04,3.799968999999999830e-03,1.040001000000000033e-03
4.344000000000000422e-05,9.999703999999999017e-04,2.199969999999999877e-03,-3.999875999999999784e-05
4.352000000000000345e-05,1.999703999999999989e-04,3.199969999999999898e-03,8.400013999999999701e-04
4.360000000000000269e-05,9.999703999999999017e-04,1.799969999999999912e-03,-3.199987999999999964e-04
4.368000000000000192e-05,1.999703999999999989e-04,2.599970000000000059e-03,6.800012999999999501e-04
4.376000000000000115e-05,9.999703999999999017e-04,1.199970000000000073e-03,-2.799987999999999999e-04
4.384000000000000039e-05,9.999703999999999017e-04,2.199969999999999877e-03,-2.799987999999999999e-04
4.391999999999999962e-05,-2.959860000000000075e-08,7.999704000000000276e-04,6.800012999999999501e-04
4.399999999999999886e-05,7.999704000000000276e-04,1.999969999999999786e-03,-4.399987999999999859e-04
4.407999999999999809e-05,-2.959860000000000075e-08,5.999704000000000452e-04,6.800012999999999501e-04
4.416000000000000410e-05,7.999704000000000276e-04,1.799969999999999912e-03,6.800012999999999501e-04
4.424000000000000333e-05,-2.959860000000000075e-08,3.999704000000000085e-04,-3.599987999999999929e-04
4.432000000000000257e-05,7.999704000000000276e-04,1.999969999999999786e-03,-6.399989000000000025e-04
4.440000000000000180e-05,-2.959860000000000075e-08,3.999704000000000085e-04,4.800013000000000218e-04
4.448000000000000104e-05,-2.959860000000000075e-08,3.999704000000000085e-04,4.000011999999999947e-04
4.456000000000000027e-05,7.999704000000000276e-04,1.799969999999999912e-03,-3.599987999999999929e-04
4.463999999999999950e-05,7.999704000000000276e-04,1.599970000000000038e-03,4.000011999999999947e-04
4.471999999999999874e-05,-2.959860000000000075e-08,3.999704000000000085e-04,-6.799988999999999990e-04
4.479999999999999797e-05,-2.959860000000000075e-08,1.599970000000000038e-03,6.800012999999999501e-04
4.488000000000000398e-05,7.999704000000000276e-04,3.999704000000000085e-04,-7.999988999999999885e-04
4.496000000000000322e-05,-2.959860000000000075e-08,1.799969999999999912e-03,3.600011999999999982e-04
4.504000000000000245e-05,7.999704000000000276e-04,3.999704000000000085e-04,-6.799988999999999990e-04
4.512000000000000169e-05,-2.959860000000000075e-08,3.999704000000000085e-04,6.000012999999999571e-04
4.520000000000000092e-05,7.999704000000000276e-04,1.599970000000000038e-03,-7.999988999999999885e-04
