# time,Voltage_channel_1,Voltage_channel_2
6.103999999999999834e-05,-2.000024999999999947e-04,5.999817999999999818e-02
6.111999999999999757e-05,6.399975999999999929e-04,7.999818000000000207e-02
6.119999999999999681e-05,-3.200025000000000113e-04,5.999817999999999818e-02
6.127999999999999604e-05,5.599975999999999999e-04,7.999818000000000207e-02
6.135999999999999528e-05,-2.800025000000000148e-04,5.999817999999999818e-02
6.144000000000000806e-05,4.799975000000000270e-04,5.999817999999999818e-02
6.152000000000000730e-05,-2.800025000000000148e-04,7.999818000000000207e-02
6.160000000000000653e-05,4.799975000000000270e-04,5.999817999999999818e-02
6.168000000000000576e-05,-3.600025000000000078e-04,7.999818000000000207e-02
6.176000000000000500e-05,-2.800025000000000148e-04,5.999817999999999818e-02
6.184000000000000423e-05,5.599975999999999999e-04,7.999818000000000207e-02
6.192000000000000347e-05,4.799975000000000270e-04,7.999818000000000207e-02
6.200000000000000270e-05,-4.400025000000000008e-04,5.999817999999999818e-02
6.208000000000000193e-05,3.599974999999999833e-04,7.999818000000000207e-02
6.216000000000000117e-05,-4.400025000000000008e-04,5.999817999999999818e-02
6.224000000000000040e-05,3.599974999999999833e-04,7.999818000000000207e-02
6.231999999999999964e-05,-3.200025000000000113e-04,5.999817999999999818e-02
6.239999999999999887e-05,-2.800025000000000148e-04,7.999818000000000207e-02
6.247999999999999810e-05,6.399975999999999929e-04,5.999817999999999818e-02
6.255999999999999734e-05,-2.000024999999999947e-04,7.999818000000000207e-02
6.263999999999999657e-05,5.599975999999999999e-04,5.999817999999999818e-02
6.271999999999999581e-05,-3.200025000000000113e-04,7.999818000000000207e-02
6.279999999999999504e-05,4.799975000000000270e-04,5.999817999999999818e-02
6.288000000000000783e-05,3.599974999999999833e-04,5.999817999999999818e-02
6.296000000000000706e-05,-3.600025000000000078e-04,7.999818000000000207e-02
6.304000000000000630e-05,3.599974999999999833e-04,7.999818000000000207e-02
6.312000000000000553e-05,-4.800024999999999973e-04,5.999817999999999818e-02
6.320000000000000476e-05,-4.400025000000000008e-04,7.999818000000000207e-02
6.328000000000000400e-05,3.599974999999999833e-04,5.999817999999999818e-02
6.336000000000000323e-05,3.599974999999999833e-04,5.999817999999999818e-02
6.344000000000000247e-05,-4.400025000000000008e-04,9.999818000000000595e-02
6.352000000000000170e-05,1.199975000000000043e-04,7.999818000000000207e-02
6.360000000000000093e-05,-6.400025999999999632e-04,5.999817999999999818e-02
6.368000000000000017e-05,1.199975000000000043e-04,5.999817999999999818e-02
6.375999999999999940e-05,-8.400026999999999798e-04,1.199981999999999993e-01
6.383999999999999864e-05,-2.488377999999999821e-09,5.999817999999999818e-02
6.391999999999999787e-05,-6.800025999999999597e-04,1.199981999999999993e-01
6.399999999999999710e-05,-2.488377999999999821e-09,5.999817999999999818e-02
6.407999999999999634e-05,-6.800025999999999597e-04,1.199981999999999993e-01
6.415999999999999557e-05,1.199975000000000043e-04,5.999817999999999818e-02
6.423999999999999481e-05,-6.400025999999999632e-04,1.199981999999999993e-01
6.432000000000000759e-05,1.199975000000000043e-04,7.999818000000000207e-02
6.440000000000000683e-05,-8.000026999999999833e-04,5.999817999999999818e-02
6.448000000000000606e-05,-6.400025999999999632e-04,7.999818000000000207e-02
6.456000000000000529e-05,1.599975000000000008e-04,5.999817999999999818e-02
6.464000000000000453e-05,-4.800024999999999973e-04,7.999818000000000207e-02
6.472000000000000376e-05,3.599974999999999833e-04,5.999817999999999818e-02
6.480000000000000300e-05,3.599974999999999833e-04,7.999818000000000207e-02
6.488000000000000223e-05,-3.600025000000000078e-04,5.999817999999999818e-02
6.496000000000000147e-05,-4.400025000000000008e-04,7.999818000000000207e-02
6.504000000000000070e-05,3.599974999999999833e-04,5.999817999999999818e-02
6.511999999999999993e-05,-2.000024999999999947e-04,7.999818000000000207e-02
6.519999999999999917e-05,4.399974999999999763e-04,5.999817999999999818e-02
6.527999999999999840e-05,-5.200025999999999737e-04,7.999818000000000207e-02
6.535999999999999764e-05,4.799975000000000270e-04,5.999817999999999818e-02
6.543999999999999687e-05,-1.600024999999999982e-04,7.999818000000000207e-02
6.551999999999999610e-05,4.799975000000000270e-04,5.999817999999999818e-02
6.559999999999999534e-05,-1.600024999999999982e-04,7.999818000000000207e-02
6.568000000000000812e-05,5.999975999999999964e-04,5.999817999999999818e-02
6.576000000000000736e-05,-1.600024999999999982e-04,7.999818000000000207e-02
6.584000000000000659e-05,7.599975999999999824e-04,5.999817999999999818e-02
6.592000000000000583e-05,6.399975999999999929e-04,7.999818000000000207e-02
6.600000000000000506e-05,-1.600024999999999982e-04,5.999817999999999818e-02
6.608000000000000429e-05,-1.600024999999999982e-04,5.999817999999999818e-02
6.616000000000000353e-05,6.399975999999999929e-04,7.999818000000000207e-02
6.624000000000000276e-05,-8.000249000000000455e-05,7.999818000000000207e-02
6.632000000000000200e-05,7.999977000000000130e-04,5.999817999999999818e-02
6.640000000000000123e-05,-8.000249000000000455e-05,5.999817999999999818e-02
6.648000000000000046e-05,6.399975999999999929e-04,1.199981999999999993e-01
6.655999999999999970e-05,-2.488377999999999821e-09,7.999818000000000207e-02
6.663999999999999893e-05,6.399975999999999929e-04,5.999817999999999818e-02
6.671999999999999817e-05,-4.000249000000000128e-05,7.999818000000000207e-02
6.679999999999999740e-05,7.999977000000000130e-04,5.999817999999999818e-02
6.687999999999999663e-05,-8.000249000000000455e-05,5.999817999999999818e-02
6.695999999999999587e-05,7.199975999999999859e-04,7.999818000000000207e-02
6.703999999999999510e-05,-8.000249000000000455e-05,5.999817999999999818e-02
6.712000000000000789e-05,7.599975999999999824e-04,7.999818000000000207e-02
6.720000000000000712e-05,-1.600024999999999982e-04,7.999818000000000207e-02
6.728000000000000636e-05,7.599975999999999824e-04,5.999817999999999818e-02
6.736000000000000559e-05,-2.488377999999999821e-09,7.999818000000000207e-02
6.744000000000000483e-05,8.399977000000000095e-04,5.999817999999999818e-02
6.752000000000000406e-05,1.199975000000000043e-04,3.999818000000000123e-02
6.760000000000000329e-05,9.999977000000001039e-04,7.999818000000000207e-02
6.768000000000000253e-05,9.999977000000001039e-04,7.999818000000000207e-02
6.776000000000000176e-05,1.599975000000000008e-04,5.999817999999999818e-02
6.784000000000000100e-05,9.999977000000001039e-04,5.999817999999999818e-02
6.792000000000000023e-05,1.599975000000000008e-04,7.999818000000000207e-02
6.799999999999999946e-05,9.199977000000000025e-04,5.999817999999999818e-02
6.807999999999999870e-05,1.199975000000000043e-04,7.999818000000000207e-02
6.815999999999999793e-05,1.199975000000000043e-04,7.999818000000000207e-02
6.823999999999999717e-05,9.999977000000001039e-04,3.999818000000000123e-02
6.831999999999999640e-05,9.999977000000001039e-04,7.999818000000000207e-02
6.839999999999999563e-05,2.799974999999999903e-04,5.999817999999999818e-02
6.847999999999999487e-05,9.999977000000001039e-04,7.999818000000000207e-02
6.856000000000000765e-05,1.199975000000000043e-04,5.999817999999999818e-02
6.864000000000000689e-05,9.199977000000000025e-04,5.999817999999999818e-02
6.872000000000000612e-05,-2.488377999999999821e-09,7.999818000000000207e-02
6.880000000000000536e-05,7.599975999999999824e-04,7.999818000000000207e-02
6.888000000000000459e-05,-2.488377999999999821e-09,5.999817999999999818e-02
6.896000000000000383e-05,7.599975999999999824e-04,7.999818000000000207e-02
6.904000000000000306e-05,-8.000249000000000455e-05,5.999817999999999818e-02
6.912000000000000229e-05,7.599975999999999824e-04,7.999818000000000207e-02
6.920000000000000153e-05,-2.000024999999999947e-04,5.999817999999999818e-02
6.928000000000000076e-05,6.399975999999999929e-04,5.999817999999999818e-02
6.936000000000000000e-05,-2.800025000000000148e-04,7.999818000000000207e-02
6.943999999999999923e-05,-8.000249000000000455e-05,7.999818000000000207e-02
6.951999999999999846e-05,6.399975999999999929e-04,5.999817999999999818e-02
6.959999999999999770e-05,6.399975999999999929e-04,7.999818000000000207e-02
6.967999999999999693e-05,-3.200025000000000113e-04,5.999817999999999818e-02
6.975999999999999617e-05,4.799975000000000270e-04,7.999818000000000207e-02
6.983999999999999540e-05,-2.800025000000000148e-04,5.999817999999999818e-02
6.992000000000000819e-05,6.399975999999999929e-04,7.999818000000000207e-02
7.000000000000000742e-05,-2.800025000000000148e-04,5.999817999999999818e-02
7.008000000000000665e-05,4.799975000000000270e-04,7.999818000000000207e-02
7.016000000000000589e-05,-3.200025000000000113e-04,5.999817999999999818e-02
7.024000000000000512e-05,-3.600025000000000078e-04,7.999818000000000207e-02
7.032000000000000436e-05,4.799975000000000270e-04,5.999817999999999818e-02
7.040000000000000359e-05,4.799975000000000270e-04,5.999817999999999818e-02
7.048000000000000282e-05,-3.600025000000000078e-04,7.999818000000000207e-02
7.056000000000000206e-05,-4.800024999999999973e-04,7.999818000000000207e-02
7.064000000000000129e-05,3.599974999999999833e-04,5.999817999999999818e-02
7.072000000000000053e-05,3.599974999999999833e-04,7.999818000000000207e-02
7.079999999999999976e-05,-3.600025000000000078e-04,5.999817999999999818e-02
7.087999999999999899e-05,-4.400025000000000008e-04,5.999817999999999818e-02
7.095999999999999823e-05,3.199974999999999868e-04,7.999818000000000207e-02
7.103999999999999746e-05,4.399974999999999763e-04,7.999818000000000207e-02
7.111999999999999670e-05,-3.200025000000000113e-04,5.999817999999999818e-02
7.119999999999999593e-05,3.599974999999999833e-04,5.999817999999999818e-02
7.127999999999999517e-05,-4.800024999999999973e-04,9.999818000000000595e-02
7.136000000000000795e-05,5.999975999999999964e-04,5.999817999999999818e-02
7.144000000000000719e-05,-6.400025999999999632e-04,1.199981999999999993e-01
7.152000000000000642e-05,1.199975000000000043e-04,5.999817999999999818e-02
7.160000000000000565e-05,-6.400025999999999632e-04,1.199981999999999993e-01
7.168000000000000489e-05,-6.400025999999999632e-04,1.199981999999999993e-01
7.176000000000000412e-05,1.199975000000000043e-04,5.999817999999999818e-02
7.184000000000000336e-05,-6.400025999999999632e-04,5.999817999999999818e-02
7.192000000000000259e-05,1.599975000000000008e-04,9.999818000000000595e-02
7.200000000000000182e-05,1.199975000000000043e-04,5.999817999999999818e-02
7.208000000000000106e-05,-6.000025999999999667e-04,1.199981999999999993e-01
7.216000000000000029e-05,-6.400025999999999632e-04,5.999817999999999818e-02
7.223999999999999953e-05,1.199975000000000043e-04,1.199981999999999993e-01
7.231999999999999876e-05,1.199975000000000043e-04,5.999817999999999818e-02
7.239999999999999799e-05,-6.800025999999999597e-04,9.999818000000000595e-02
7.247999999999999723e-05,-6.800025999999999597e-04,5.999817999999999818e-02
7.255999999999999646e-05,1.999974999999999973e-04,9.999818000000000595e-02
7.263999999999999570e-05,-6.400025999999999632e-04,5.999817999999999818e-02
7.271999999999999493e-05,3.199974999999999868e-04,9.999818000000000595e-02
7.280000000000000772e-05,3.599974999999999833e-04,7.999818000000000207e-02
7.288000000000000695e-05,-5.200025999999999737e-04,5.999817999999999818e-02
7.296000000000000619e-05,-4.800024999999999973e-04,7.999818000000000207e-02
7.304000000000000542e-05,3.599974999999999833e-04,5.999817999999999818e-02
7.312000000000000465e-05,3.599974999999999833e-04,5.999817999999999818e-02
7.320000000000000389e-05,-2.800025000000000148e-04,9.999818000000000595e-02
7.328000000000000312e-05,-2.800025000000000148e-04,5.999817999999999818e-02
7.336000000000000236e-05,4.799975000000000270e-04,9.999818000000000595e-02
7.344000000000000159e-05,-1.600024999999999982e-04,7.999818000000000207e-02
7.352000000000000082e-05,4.799975000000000270e-04,5.999817999999999818e-02
7.360000000000000006e-05,-2.000024999999999947e-04,5.999817999999999818e-02
7.367999999999999929e-05,4.799975000000000270e-04,9.999818000000000595e-02
7.375999999999999853e-05,-3.200025000000000113e-04,7.999818000000000207e-02
7.383999999999999776e-05,7.199975999999999859e-04,5.999817999999999818e-02
7.391999999999999699e-05,-2.800025000000000148e-04,5.999817999999999818e-02
7.399999999999999623e-05,6.399975999999999929e-04,7.999818000000000207e-02
7.407999999999999546e-05,-1.600024999999999982e-04,7.999818000000000207e-02
7.416000000000000825e-05,6.399975999999999929e-04,5.999817999999999818e-02
7.424000000000000748e-05,-1.600024999999999982e-04,7.999818000000000207e-02
7.432000000000000672e-05,6.399975999999999929e-04,5.999817999999999818e-02
7.440000000000000595e-05,6.399975999999999929e-04,7.999818000000000207e-02
7.448000000000000518e-05,-4.000249000000000128e-05,5.999817999999999818e-02
7.456000000000000442e-05,-2.488377999999999821e-09,7.999818000000000207e-02
7.464000000000000365e-05,6.399975999999999929e-04,5.999817999999999818e-02
7.472000000000000289e-05,6.399975999999999929e-04,7.999818000000000207e-02
7.480000000000000212e-05,-4.000249000000000128e-05,5.999817999999999818e-02
7.488000000000000135e-05,-8.000249000000000455e-05,7.999818000000000207e-02
7.496000000000000059e-05,7.599975999999999824e-04,5.999817999999999818e-02
7.503999999999999982e-05,-2.488377999999999821e-09,7.999818000000000207e-02
7.511999999999999906e-05,7.599975999999999824e-04,5.999817999999999818e-02
7.519999999999999829e-05,-2.488377999999999821e-09,5.999817999999999818e-02
7.527999999999999753e-05,7.599975999999999824e-04,7.999818000000000207e-02
7.535999999999999676e-05,-4.000249000000000128e-05,7.999818000000000207e-02
7.543999999999999599e-05,9.199977000000000025e-04,5.999817999999999818e-02
7.551999999999999523e-05,2.799974999999999903e-04,7.999818000000000207e-02
7.560000000000000801e-05,9.999977000000001039e-04,5.999817999999999818e-02
7.568000000000000725e-05,9.599976999999999989e-04,7.999818000000000207e-02
7.576000000000000648e-05,1.599975000000000008e-04,5.999817999999999818e-02
7.584000000000000572e-05,1.119998000000000087e-03,7.999818000000000207e-02
7.592000000000000495e-05,1.599975000000000008e-04,5.999817999999999818e-02
7.600000000000000418e-05,9.599976999999999989e-04,5.999817999999999818e-02
7.608000000000000342e-05,-4.000249000000000128e-05,7.999818000000000207e-02
7.616000000000000265e-05,2.799974999999999903e-04,7.999818000000000207e-02
7.624000000000000189e-05,8.399977000000000095e-04,5.999817999999999818e-02
7.632000000000000112e-05,9.999977000000001039e-04,7.999818000000000207e-02
7.640000000000000035e-05,1.199975000000000043e-04,5.999817999999999818e-02
7.647999999999999959e-05,1.599975000000000008e-04,7.999818000000000207e-02
7.655999999999999882e-05,8.399977000000000095e-04,5.999817999999999818e-02
7.663999999999999806e-05,1.199975000000000043e-04,7.999818000000000207e-02
7.671999999999999729e-05,7.999977000000000130e-04,5.999817999999999818e-02
7.679999999999999652e-05,6.399975999999999929e-04,5.999817999999999818e-02
7.687999999999999576e-05,-4.000249000000000128e-05,7.999818000000000207e-02
7.695999999999999499e-05,-2.488377999999999821e-09,5.999817999999999818e-02
7.704000000000000778e-05,6.399975999999999929e-04,7.999818000000000207e-02
7.712000000000000701e-05,5.999975999999999964e-04,7.999818000000000207e-02
7.720000000000000625e-05,-1.600024999999999982e-04,5.999817999999999818e-02
7.728000000000000548e-05,4.799975000000000270e-04,5.999817999999999818e-02
7.736000000000000472e-05,-2.000024999999999947e-04,7.999818000000000207e-02
7.744000000000000395e-05,-1.600024999999999982e-04,7.999818000000000207e-02
7.752000000000000318e-05,6.399975999999999929e-04,5.999817999999999818e-02
7.760000000000000242e-05,4.799975000000000270e-04,5.999817999999999818e-02
7.768000000000000165e-05,-2.800025000000000148e-04,7.999818000000000207e-02
7.776000000000000089e-05,-3.600025000000000078e-04,7.999818000000000207e-02
7.784000000000000012e-05,5.599975999999999999e-04,5.999817999999999818e-02
7.791999999999999935e-05,4.799975000000000270e-04,7.999818000000000207e-02
7.799999999999999859e-05,-4.800024999999999973e-04,5.999817999999999818e-02
7.807999999999999782e-05,-3.600025000000000078e-04,7.999818000000000207e-02
7.815999999999999706e-05,3.199974999999999868e-04,5.999817999999999818e-02
7.823999999999999629e-05,3.599974999999999833e-04,7.999818000000000207e-02
7.831999999999999552e-05,-3.600025000000000078e-04,5.999817999999999818e-02
7.840000000000000831e-05,-4.400025000000000008e-04,7.999818000000000207e-02
7.848000000000000754e-05,3.599974999999999833e-04,5.999817999999999818e-02
7.856000000000000678e-05,-3.600025000000000078e-04,5.999817999999999818e-02
7.864000000000000601e-05,3.599974999999999833e-04,9.999818000000000595e-02
7.872000000000000525e-05,-4.400025000000000008e-04,7.999818000000000207e-02
7.880000000000000448e-05,4.799975000000000270e-04,5.999817999999999818e-02
7.888000000000000372e-05,3.599974999999999833e-04,7.999818000000000207e-02
7.896000000000000295e-05,-4.800024999999999973e-04,5.999817999999999818e-02
7.904000000000000218e-05,3.599974999999999833e-04,7.999818000000000207e-02
7.912000000000000142e-05,-3.600025000000000078e-04,5.999817999999999818e-02
7.920000000000000065e-05,3.599974999999999833e-04,5.999817999999999818e-02
7.927999999999999989e-05,-4.800024999999999973e-04,9.999818000000000595e-02
7.935999999999999912e-05,3.599974999999999833e-04,5.999817999999999818e-02
7.943999999999999835e-05,-3.600025000000000078e-04,9.999818000000000595e-02
7.951999999999999759e-05,1.599975000000000008e-04,5.999817999999999818e-02
7.959999999999999682e-05,-6.400025999999999632e-04,9.999818000000000595e-02
7.967999999999999606e-05,-6.800025999999999597e-04,7.999818000000000207e-02
7.975999999999999529e-05,1.599975000000000008e-04,5.999817999999999818e-02
7.984000000000000808e-05,1.199975000000000043e-04,7.999818000000000207e-02
7.992000000000000731e-05,-6.400025999999999632e-04,5.999817999999999818e-02
8.000000000000000654e-05,1.199975000000000043e-04,5.999817999999999818e-02
8.008000000000000578e-05,-6.400025999999999632e-04,1.199981999999999993e-01
8.016000000000000501e-05,-6.000025999999999667e-04,5.999817999999999818e-02
8.024000000000000425e-05,1.599975000000000008e-04,1.199981999999999993e-01
8.032000000000000348e-05,-6.000025999999999667e-04,7.999818000000000207e-02
8.040000000000000271e-05,1.199975000000000043e-04,5.999817999999999818e-02
8.048000000000000195e-05,-6.800025999999999597e-04,7.999818000000000207e-02
8.056000000000000118e-05,3.199974999999999868e-04,5.999817999999999818e-02
8.064000000000000042e-05,-4.800024999999999973e-04,5.999817999999999818e-02
8.071999999999999965e-05,3.599974999999999833e-04,7.999818000000000207e-02
8.079999999999999888e-05,3.199974999999999868e-04,7.999818000000000207e-02
8.087999999999999812e-05,-5.200025999999999737e-04,5.999817999999999818e-02
8.095999999999999735e-05,-5.200025999999999737e-04,5.999817999999999818e-02
8.103999999999999659e-05,4.799975000000000270e-04,7.999818000000000207e-02
8.111999999999999582e-05,3.599974999999999833e-04,7.999818000000000207e-02
8.119999999999999505e-05,-4.800024999999999973e-04,5.999817999999999818e-02
8.128000000000000784e-05,3.599974999999999833e-04,5.999817999999999818e-02
8.136000000000000708e-05,-4.800024999999999973e-04,7.999818000000000207e-02
8.144000000000000631e-05,-3.200025000000000113e-04,7.999818000000000207e-02
8.152000000000000554e-05,5.999975999999999964e-04,5.999817999999999818e-02
8.160000000000000478e-05,-3.200025000000000113e-04,5.999817999999999818e-02
8.168000000000000401e-05,5.599975999999999999e-04,7.999818000000000207e-02
8.176000000000000325e-05,-3.600025000000000078e-04,5.999817999999999818e-02
8.184000000000000248e-05,5.999975999999999964e-04,7.999818000000000207e-02
8.192000000000000171e-05,-2.000024999999999947e-04,5.999817999999999818e-02
8.200000000000000095e-05,5.599975999999999999e-04,7.999818000000000207e-02
8.208000000000000018e-05,5.999975999999999964e-04,7.999818000000000207e-02
8.215999999999999942e-05,-1.600024999999999982e-04,5.999817999999999818e-02
8.223999999999999865e-05,-2.000024999999999947e-04,7.999818000000000207e-02
8.231999999999999788e-05,7.599975999999999824e-04,5.999817999999999818e-02
8.239999999999999712e-05,-2.000024999999999947e-04,7.999818000000000207e-02
8.247999999999999635e-05,7.599975999999999824e-04,5.999817999999999818e-02
8.255999999999999559e-05,-1.600024999999999982e-04,5.999817999999999818e-02
8.264000000000000837e-05,6.399975999999999929e-04,7.999818000000000207e-02
8.272000000000000761e-05,7.599975999999999824e-04,7.999818000000000207e-02
8.280000000000000684e-05,-1.600024999999999982e-04,5.999817999999999818e-02
8.288000000000000608e-05,5.999975999999999964e-04,5.999817999999999818e-02
8.296000000000000531e-05,-2.800025000000000148e-04,7.999818000000000207e-02
8.304000000000000454e-05,6.399975999999999929e-04,5.999817999999999818e-02
8.312000000000000378e-05,-2.000024999999999947e-04,7.999818000000000207e-02
8.320000000000000301e-05,4.799975000000000270e-04,7.999818000000000207e-02
8.328000000000000225e-05,-2.800025000000000148e-04,5.999817999999999818e-02
8.336000000000000148e-05,-8.000249000000000455e-05,7.999818000000000207e-02
8.344000000000000071e-05,7.599975999999999824e-04,3.999818000000000123e-02
8.351999999999999995e-05,9.599976999999999989e-04,7.999818000000000207e-02
8.359999999999999918e-05,1.999974999999999973e-04,5.999817999999999818e-02
8.367999999999999842e-05,9.199977000000000025e-04,5.999817999999999818e-02
8.375999999999999765e-05,1.199975000000000043e-04,7.999818000000000207e-02
8.383999999999999688e-05,9.999977000000001039e-04,7.999818000000000207e-02
8.391999999999999612e-05,1.999974999999999973e-04,5.999817999999999818e-02
8.399999999999999535e-05,9.599976999999999989e-04,7.999818000000000207e-02
8.408000000000000814e-05,1.999974999999999973e-04,5.999817999999999818e-02
8.416000000000000737e-05,1.599975000000000008e-04,7.999818000000000207e-02
8.424000000000000661e-05,9.999977000000001039e-04,5.999817999999999818e-02
8.432000000000000584e-05,9.999977000000001039e-04,7.999818000000000207e-02
8.440000000000000507e-05,3.199974999999999868e-04,5.999817999999999818e-02
8.448000000000000431e-05,1.199975000000000043e-04,7.999818000000000207e-02
8.456000000000000354e-05,8.399977000000000095e-04,5.999817999999999818e-02
8.464000000000000278e-05,1.199975000000000043e-04,7.999818000000000207e-02
8.472000000000000201e-05,9.999977000000001039e-04,5.999817999999999818e-02
8.480000000000000124e-05,7.999977000000000130e-04,7.999818000000000207e-02
8.488000000000000048e-05,-4.000249000000000128e-05,5.999817999999999818e-02
8.495999999999999971e-05,7.599975999999999824e-04,7.999818000000000207e-02
8.503999999999999895e-05,-2.800025000000000148e-04,5.999817999999999818e-02
8.511999999999999818e-05,-4.000249000000000128e-05,5.999817999999999818e-02
8.519999999999999742e-05,7.199975999999999859e-04,7.999818000000000207e-02
8.527999999999999665e-05,6.399975999999999929e-04,7.999818000000000207e-02
8.535999999999999588e-05,-2.800025000000000148e-04,5.999817999999999818e-02
8.543999999999999512e-05,6.399975999999999929e-04,7.999818000000000207e-02
8.552000000000000790e-05,-3.600025000000000078e-04,5.999817999999999818e-02
8.560000000000000714e-05,-2.800025000000000148e-04,7.999818000000000207e-02
8.568000000000000637e-05,5.999975999999999964e-04,5.999817999999999818e-02
8.576000000000000561e-05,4.799975000000000270e-04,5.999817999999999818e-02
8.584000000000000484e-05,-3.600025000000000078e-04,7.999818000000000207e-02
8.592000000000000407e-05,4.799975000000000270e-04,7.999818000000000207e-02
8.600000000000000331e-05,-2.800025000000000148e-04,5.999817999999999818e-02
8.608000000000000254e-05,-3.600025000000000078e-04,7.999818000000000207e-02
8.616000000000000178e-05,5.599975999999999999e-04,5.999817999999999818e-02
8.624000000000000101e-05,4.799975000000000270e-04,7.999818000000000207e-02
8.632000000000000024e-05,-3.600025000000000078e-04,5.999817999999999818e-02
8.639999999999999948e-05,4.799975000000000270e-04,7.999818000000000207e-02
8.647999999999999871e-05,-3.200025000000000113e-04,5.999817999999999818e-02
8.655999999999999795e-05,3.599974999999999833e-04,5.999817999999999818e-02
8.663999999999999718e-05,-3.600025000000000078e-04,9.999818000000000595e-02
8.671999999999999641e-05,4.399974999999999763e-04,7.999818000000000207e-02
8.679999999999999565e-05,-3.600025000000000078e-04,5.999817999999999818e-02
8.688000000000000844e-05,-4.800024999999999973e-04,7.999818000000000207e-02
8.696000000000000767e-05,5.999975999999999964e-04,5.999817999999999818e-02
8.704000000000000690e-05,-4.800024999999999973e-04,7.999818000000000207e-02
8.712000000000000614e-05,4.399974999999999763e-04,5.999817999999999818e-02
8.720000000000000537e-05,3.599974999999999833e-04,7.999818000000000207e-02
8.728000000000000461e-05,-3.200025000000000113e-04,5.999817999999999818e-02
8.736000000000000384e-05,2.799974999999999903e-04,5.999817999999999818e-02
8.744000000000000307e-05,-4.400025000000000008e-04,9.999818000000000595e-02
8.752000000000000231e-05,-7.200025999999999562e-04,5.999817999999999818e-02
8.760000000000000154e-05,1.999974999999999973e-04,1.199981999999999993e-01
8.768000000000000078e-05,-5.200025999999999737e-04,5.999817999999999818e-02
8.776000000000000001e-05,1.199975000000000043e-04,9.999818000000000595e-02
8.783999999999999924e-05,-6.400025999999999632e-04,5.999817999999999818e-02
8.791999999999999848e-05,1.199975000000000043e-04,1.199981999999999993e-01
8.799999999999999771e-05,1.199975000000000043e-04,5.999817999999999818e-02
