# time,Voltage_channel_1,Voltage_channel_2,Voltage_channel_3
4.600000000000000004e-06,7.599975999999999824e-04,-2.000182000000000002e-02,1.600011999999999886e-04
4.640000000000000468e-06,5.999975999999999964e-04,-2.000182000000000002e-02,3.600011999999999982e-04
4.680000000000000085e-06,-2.000024999999999947e-04,1.999818000000000082e-02,-7.999988999999999885e-04
4.719999999999999702e-06,-1.600024999999999982e-04,-2.000182000000000002e-02,-7.999988999999999885e-04
4.760000000000000166e-06,7.599975999999999824e-04,1.999818000000000082e-02,3.600011999999999982e-04
4.799999999999999783e-06,7.999977000000000130e-04,1.999818000000000082e-02,-6.399989000000000025e-04
4.840000000000000247e-06,-4.000249000000000128e-05,-2.000182000000000002e-02,4.000011999999999947e-04
4.879999999999999864e-06,6.399975999999999929e-04,1.999818000000000082e-02,-5.199987999999999789e-04
4.920000000000000328e-06,-4.000249000000000128e-05,-2.000182000000000002e-02,5.600012999999999606e-04
4.959999999999999945e-06,6.399975999999999929e-04,1.999818000000000082e-02,-5.199987999999999789e-04
5.000000000000000409e-06,-4.000249000000000128e-05,-2.000182000000000002e-02,5.200012999999999641e-04
5.040000000000000026e-06,7.199975999999999859e-04,1.999818000000000082e-02,-5.199987999999999789e-04
5.080000000000000490e-06,-4.000249000000000128e-05,-2.000182000000000002e-02,6.000012999999999571e-04
5.120000000000000107e-06,7.999977000000000130e-04,1.999818000000000082e-02,-3.599987999999999929e-04
5.159999999999999724e-06,-8.000249000000000455e-05,-2.000182000000000002e-02,5.600012999999999606e-04
5.200000000000000188e-06,-8.000249000000000455e-05,1.999818000000000082e-02,-2.799987999999999999e-04
5.239999999999999805e-06,6.399975999999999929e-04,-2.000182000000000002e-02,6.800012999999999501e-04
5.280000000000000269e-06,7.599975999999999824e-04,1.999818000000000082e-02,-4.399987999999999859e-04
5.319999999999999886e-06,-8.000249000000000455e-05,-2.000182000000000002e-02,8.800013999999999666e-04
5.360000000000000350e-06,-2.488377999999999821e-09,1.999818000000000082e-02,-1.599988000000000105e-04
5.399999999999999967e-06,7.199975999999999859e-04,-2.000182000000000002e-02,8.000013999999999736e-04
5.440000000000000431e-06,-2.488377999999999821e-09,1.999818000000000082e-02,8.400013999999999701e-04
5.480000000000000048e-06,7.599975999999999824e-04,-2.000182000000000002e-02,-4.399987999999999859e-04
5.520000000000000513e-06,6.399975999999999929e-04,1.999818000000000082e-02,-3.999875999999999784e-05
5.560000000000000130e-06,-8.000249000000000455e-05,-2.000182000000000002e-02,8.000013999999999736e-04
5.599999999999999747e-06,-1.600024999999999982e-04,1.999818000000000082e-02,-3.999875999999999784e-05
5.640000000000000211e-06,7.599975999999999824e-04,-2.000182000000000002e-02,6.800012999999999501e-04
5.679999999999999828e-06,-8.000249000000000455e-05,1.999818000000000082e-02,-3.199987999999999964e-04
5.720000000000000292e-06,7.999977000000000130e-04,-2.000182000000000002e-02,8.400013999999999701e-04
5.759999999999999909e-06,7.599975999999999824e-04,1.999818000000000082e-02,-3.999875999999999784e-05
5.800000000000000373e-06,-4.000249000000000128e-05,-2.000182000000000002e-02,7.200012999999999466e-04
5.839999999999999990e-06,-2.488377999999999821e-09,-2.000182000000000002e-02,8.000013999999999736e-04
5.880000000000000454e-06,9.199977000000000025e-04,1.999818000000000082e-02,-1.599988000000000105e-04
5.920000000000000071e-06,1.999974999999999973e-04,1.999818000000000082e-02,-3.999875999999999784e-05
5.960000000000000535e-06,9.599976999999999989e-04,-2.000182000000000002e-02,8.800013999999999666e-04
6.000000000000000152e-06,1.119998000000000087e-03,1.999818000000000082e-02,8.000013999999999736e-04
6.039999999999999769e-06,1.599975000000000008e-04,-2.000182000000000002e-02,-3.599987999999999929e-04
6.080000000000000233e-06,3.199974999999999868e-04,1.999818000000000082e-02,1.236912999999999945e-09
6.119999999999999850e-06,9.999977000000001039e-04,-2.000182000000000002e-02,8.000013999999999736e-04
6.160000000000000314e-06,2.799974999999999903e-04,1.999818000000000082e-02,7.200012999999999466e-04
6.199999999999999931e-06,1.079997999999999982e-03,-2.000182000000000002e-02,-3.999875999999999784e-05
6.240000000000000395e-06,9.999977000000001039e-04,-2.000182000000000002e-02,8.000013999999999736e-04
6.280000000000000012e-06,3.199974999999999868e-04,1.999818000000000082e-02,-1.599988000000000105e-04
6.320000000000000476e-06,9.599976999999999989e-04,1.999818000000000082e-02,8.400013999999999701e-04
6.360000000000000093e-06,1.199975000000000043e-04,-2.000182000000000002e-02,-3.599987999999999929e-04
6.399999999999999710e-06,9.599976999999999989e-04,1.999818000000000082e-02,8.000013999999999736e-04
6.440000000000000174e-06,1.599975000000000008e-04,-2.000182000000000002e-02,-3.999875999999999784e-05
6.479999999999999791e-06,1.599975000000000008e-04,1.999818000000000082e-02,4.000124000000000193e-05
6.520000000000000256e-06,9.599976999999999989e-04,-2.000182000000000002e-02,8.800013999999999666e-04
6.559999999999999873e-06,9.199977000000000025e-04,1.999818000000000082e-02,-3.999875999999999784e-05
6.600000000000000337e-06,1.999974999999999973e-04,-2.000182000000000002e-02,8.800013999999999666e-04
6.639999999999999954e-06,1.599975000000000008e-04,1.999818000000000082e-02,8.800013999999999666e-04
6.680000000000000418e-06,9.999977000000001039e-04,-2.000182000000000002e-02,-1.599988000000000105e-04
6.720000000000000035e-06,1.599975000000000008e-04,1.999818000000000082e-02,-1.599988000000000105e-04
6.760000000000000499e-06,9.999977000000001039e-04,-2.000182000000000002e-02,8.800013999999999666e-04
6.800000000000000116e-06,9.199977000000000025e-04,1.999818000000000082e-02,-3.999875999999999784e-05
6.839999999999999733e-06,1.599975000000000008e-04,-2.000182000000000002e-02,8.400013999999999701e-04
6.880000000000000197e-06,9.199977000000000025e-04,-2.000182000000000002e-02,8.800013999999999666e-04
6.919999999999999814e-06,1.599975000000000008e-04,1.999818000000000082e-02,-2.799987999999999999e-04
6.960000000000000278e-06,1.159997999999999975e-03,1.999818000000000082e-02,1.236912999999999945e-09
6.999999999999999895e-06,1.599975000000000008e-04,-2.000182000000000002e-02,1.000000999999999928e-03
7.040000000000000359e-06,1.199975000000000043e-04,1.999818000000000082e-02,2.000012000000000122e-04
7.079999999999999976e-06,9.199977000000000025e-04,-2.000182000000000002e-02,1.560001000000000096e-03
7.120000000000000440e-06,-1.600024999999999982e-04,1.999818000000000082e-02,1.840000999999999963e-03
7.160000000000000057e-06,7.999977000000000130e-04,-2.000182000000000002e-02,5.600012999999999606e-04
7.200000000000000521e-06,-2.488377999999999821e-09,1.999818000000000082e-02,8.400013999999999701e-04
7.240000000000000138e-06,7.999977000000000130e-04,-2.000182000000000002e-02,1.680000999999999977e-03
7.279999999999999755e-06,7.999750999999999499e-05,1.999818000000000082e-02,1.720001000000000082e-03
7.320000000000000219e-06,7.999977000000000130e-04,-2.000182000000000002e-02,6.000012999999999571e-04
7.359999999999999836e-06,-2.488377999999999821e-09,1.999818000000000082e-02,6.000012999999999571e-04
7.400000000000000300e-06,8.399977000000000095e-04,-2.000182000000000002e-02,1.680000999999999977e-03
7.439999999999999917e-06,-2.488377999999999821e-09,1.999818000000000082e-02,6.800012999999999501e-04
7.480000000000000381e-06,6.399975999999999929e-04,-1.817942000000000093e-06,1.680000999999999977e-03
7.519999999999999999e-06,-1.600024999999999982e-04,1.999818000000000082e-02,1.680000999999999977e-03
7.560000000000000463e-06,6.399975999999999929e-04,-1.817942000000000093e-06,5.600012999999999606e-04
7.600000000000000080e-06,6.399975999999999929e-04,1.999818000000000082e-02,5.600012999999999606e-04
7.639999999999999697e-06,-1.600024999999999982e-04,-2.000182000000000002e-02,1.640001000000000089e-03
7.680000000000001008e-06,-1.600024999999999982e-04,-2.000182000000000002e-02,1.440000999999999998e-03
7.720000000000000625e-06,6.399975999999999929e-04,1.999818000000000082e-02,4.000011999999999947e-04
7.760000000000000242e-06,5.999975999999999964e-04,1.999818000000000082e-02,3.200012000000000017e-04
7.799999999999999859e-06,-8.000249000000000455e-05,-2.000182000000000002e-02,1.520000999999999991e-03
7.839999999999999476e-06,6.399975999999999929e-04,1.999818000000000082e-02,5.600012999999999606e-04
7.880000000000000787e-06,-1.600024999999999982e-04,-1.817942000000000093e-06,1.680000999999999977e-03
7.920000000000000404e-06,5.599975999999999999e-04,1.999818000000000082e-02,1.520000999999999991e-03
7.960000000000000021e-06,-3.200025000000000113e-04,-1.817942000000000093e-06,5.600012999999999606e-04
7.999999999999999638e-06,4.799975000000000270e-04,1.999818000000000082e-02,1.640001000000000089e-03
8.040000000000000949e-06,-2.800025000000000148e-04,-1.817942000000000093e-06,6.800012999999999501e-04
8.080000000000000566e-06,4.799975000000000270e-04,1.999818000000000082e-02,1.480001000000000103e-03
8.120000000000000183e-06,-3.600025000000000078e-04,-2.000182000000000002e-02,4.000011999999999947e-04
8.159999999999999800e-06,5.599975999999999999e-04,1.999818000000000082e-02,1.480001000000000103e-03
8.199999999999999417e-06,-2.800025000000000148e-04,-2.000182000000000002e-02,2.000012000000000122e-04
8.240000000000000728e-06,-3.200025000000000113e-04,1.999818000000000082e-02,1.236912999999999945e-09
8.280000000000000345e-06,5.599975999999999999e-04,-1.817942000000000093e-06,1.240000999999999907e-03
8.319999999999999962e-06,3.599974999999999833e-04,1.999818000000000082e-02,1.000000999999999928e-03
8.359999999999999579e-06,-3.600025000000000078e-04,-2.000182000000000002e-02,1.236912999999999945e-09
8.400000000000000890e-06,-3.600025000000000078e-04,1.999818000000000082e-02,1.200012000000000057e-04
8.440000000000000507e-06,3.599974999999999833e-04,-2.000182000000000002e-02,1.200001000000000019e-03
8.480000000000000124e-06,-2.800025000000000148e-04,1.999818000000000082e-02,1.000000999999999928e-03
8.519999999999999742e-06,3.599974999999999833e-04,-2.000182000000000002e-02,-2.799987999999999999e-04
8.559999999999999359e-06,4.799975000000000270e-04,-1.817942000000000093e-06,1.000000999999999928e-03
8.600000000000000670e-06,-4.800024999999999973e-04,1.999818000000000082e-02,-1.599988000000000105e-04
8.640000000000000287e-06,-2.800025000000000148e-04,1.999818000000000082e-02,-5.199987999999999789e-04
8.679999999999999904e-06,4.799975000000000270e-04,-2.000182000000000002e-02,8.800013999999999666e-04
8.719999999999999521e-06,-4.400025000000000008e-04,1.999818000000000082e-02,-4.799987999999999824e-04
8.760000000000000832e-06,4.799975000000000270e-04,-2.000182000000000002e-02,8.000013999999999736e-04
8.800000000000000449e-06,3.599974999999999833e-04,1.999818000000000082e-02,8.000013999999999736e-04
8.840000000000000066e-06,-3.200025000000000113e-04,-2.000182000000000002e-02,-6.399989000000000025e-04
8.879999999999999683e-06,-3.600025000000000078e-04,1.999818000000000082e-02,6.800012999999999501e-04
8.920000000000000994e-06,4.399974999999999763e-04,-2.000182000000000002e-02,-3.199987999999999964e-04
8.960000000000000611e-06,3.599974999999999833e-04,1.999818000000000082e-02,-2.799987999999999999e-04
9.000000000000000228e-06,-3.600025000000000078e-04,-2.000182000000000002e-02,5.600012999999999606e-04
9.039999999999999845e-06,-3.600025000000000078e-04,1.999818000000000082e-02,-5.999989000000000060e-04
9.079999999999999462e-06,4.399974999999999763e-04,-2.000182000000000002e-02,1.000000999999999928e-03
9.120000000000000773e-06,3.599974999999999833e-04,1.999818000000000082e-02,5.600012999999999606e-04
9.160000000000000390e-06,-3.600025000000000078e-04,-2.000182000000000002e-02,-5.199987999999999789e-04
9.200000000000000007e-06,4.399974999999999763e-04,1.999818000000000082e-02,5.600012999999999606e-04
9.239999999999999624e-06,-5.200025999999999737e-04,-2.000182000000000002e-02,-3.599987999999999929e-04
9.280000000000000935e-06,4.799975000000000270e-04,1.999818000000000082e-02,5.600012999999999606e-04
9.320000000000000552e-06,-4.400025000000000008e-04,-2.000182000000000002e-02,-5.199987999999999789e-04
9.360000000000000169e-06,3.599974999999999833e-04,1.999818000000000082e-02,5.200012999999999641e-04
9.399999999999999786e-06,-3.200025000000000113e-04,-2.000182000000000002e-02,-5.199987999999999789e-04
9.439999999999999403e-06,3.599974999999999833e-04,1.999818000000000082e-02,4.000011999999999947e-04
9.480000000000000715e-06,-4.800024999999999973e-04,-2.000182000000000002e-02,-7.999988999999999885e-04
9.520000000000000332e-06,3.599974999999999833e-04,1.999818000000000082e-02,-4.799987999999999824e-04
9.559999999999999949e-06,-5.200025999999999737e-04,-2.000182000000000002e-02,3.600011999999999982e-04
9.599999999999999566e-06,3.199974999999999868e-04,1.999818000000000082e-02,-7.199988999999999955e-04
9.640000000000000877e-06,-3.200025000000000113e-04,-2.000182000000000002e-02,3.600011999999999982e-04
9.680000000000000494e-06,-4.800024999999999973e-04,1.999818000000000082e-02,4.000011999999999947e-04
9.720000000000000111e-06,3.599974999999999833e-04,-2.000182000000000002e-02,-5.199987999999999789e-04
9.759999999999999728e-06,3.599974999999999833e-04,1.999818000000000082e-02,-6.399989000000000025e-04
9.800000000000001039e-06,-4.400025000000000008e-04,-2.000182000000000002e-02,3.200012000000000017e-04
9.840000000000000656e-06,2.799974999999999903e-04,1.999818000000000082e-02,3.200012000000000017e-04
9.880000000000000273e-06,-4.800024999999999973e-04,-2.000182000000000002e-02,-7.999988999999999885e-04
9.919999999999999890e-06,1.199975000000000043e-04,1.999818000000000082e-02,-6.799988999999999990e-04
9.959999999999999507e-06,-7.200025999999999562e-04,-2.000182000000000002e-02,2.400012000000000087e-04
1.000000000000000082e-05,-7.200025999999999562e-04,1.999818000000000082e-02,2.000012000000000122e-04
1.004000000000000044e-05,-2.488377999999999821e-09,-2.000182000000000002e-02,-6.399989000000000025e-04
1.008000000000000005e-05,3.999750999999999849e-05,-2.000182000000000002e-02,-7.199988999999999955e-04
1.011999999999999967e-05,-6.800025999999999597e-04,1.999818000000000082e-02,4.000011999999999947e-04
1.016000000000000098e-05,1.199975000000000043e-04,1.999818000000000082e-02,-5.199987999999999789e-04
1.020000000000000060e-05,-6.400025999999999632e-04,-1.817942000000000093e-06,3.200012000000000017e-04
1.024000000000000021e-05,-2.488377999999999821e-09,1.999818000000000082e-02,-6.399989000000000025e-04
1.027999999999999983e-05,-6.800025999999999597e-04,-2.000182000000000002e-02,4.000011999999999947e-04
