# Frequency, Frequency_g, g, Frequency_V, RMS_V, Phase_V
9.800000000000000000e+01,9.803922000000000025e+01,1.371903999999999901e-01,9.708737999999999602e+01,6.624249000000000109e-02,-1.252941000000000003e+02
9.850000000000000000e+01,9.708737999999999602e+01,1.366127000000000036e-01,9.708737999999999602e+01,6.539204999999999324e-02,-1.240776999999999930e+02
9.900000000000000000e+01,9.900990000000000180e+01,1.361947000000000019e-01,9.803922000000000025e+01,6.499849000000000598e-02,-1.300989999999999895e+02
9.950000000000000000e+01,9.900990000000000180e+01,1.354097999999999968e-01,1.000000000000000000e+02,6.442417999999999756e-02,-1.300989999999999895e+02
1.000000000000000000e+02,1.000000000000000000e+02,1.356961999999999890e-01,9.900990000000000180e+01,6.397637999999999936e-02,-1.242000000000000028e+02
1.020000000000000000e+02,1.000000000000000000e+02,1.377065000000000095e-01,1.000000000000000000e+02,6.489549999999999486e-02,-1.277999999999999972e+02
1.040000000000000000e+02,1.030927999999999969e+02,1.348573000000000133e-01,1.010100999999999942e+02,6.265582999999999569e-02,-1.354638999999999953e+02
1.060000000000000000e+02,1.041667000000000058e+02,1.333000000000000018e-01,1.041667000000000058e+02,6.099783999999999762e-02,-1.293750000000000000e+02
1.080000000000000000e+02,1.063829999999999956e+02,1.338046999999999986e-01,1.063829999999999956e+02,5.938018999999999936e-02,-1.269474000000000018e+02
1.100000000000000000e+02,1.075268999999999977e+02,1.351285000000000125e-01,1.075268999999999977e+02,5.770771999999999707e-02,-1.335483999999999867e+02
1.120000000000000000e+02,1.098901000000000039e+02,1.376692999999999945e-01,1.098901000000000039e+02,5.780742999999999993e-02,-1.325275000000000034e+02
1.140000000000000000e+02,1.111110999999999933e+02,1.370854999999999990e-01,1.111110999999999933e+02,5.638591999999999910e-02,-1.340000000000000000e+02
1.160000000000000000e+02,1.136363999999999947e+02,1.418812000000000129e-01,1.176470000000000056e+02,5.508558000000000204e-02,-1.329545999999999992e+02
1.180000000000000000e+02,1.149424999999999955e+02,1.372948999999999975e-01,1.149424999999999955e+02,5.345244999999999858e-02,-1.344827999999999975e+02
1.200000000000000000e+02,1.176470000000000056e+02,1.323564999999999880e-01,1.190476000000000028e+02,5.221014999999999684e-02,-1.397647000000000048e+02
1.220000000000000000e+02,1.204818999999999960e+02,1.345893999999999979e-01,1.204818999999999960e+02,5.233121000000000300e-02,-1.307143000000000086e+02
1.240000000000000000e+02,1.219512000000000000e+02,1.347231000000000123e-01,1.204818999999999960e+02,5.095477000000000339e-02,-1.295122000000000071e+02
1.260000000000000000e+02,1.250000000000000000e+02,1.349555000000000060e-01,1.250000000000000000e+02,4.986402999999999669e-02,-1.355554999999999950e+02
1.280000000000000000e+02,1.250000000000000000e+02,1.377948999999999979e-01,1.265823000000000036e+02,4.927531999999999746e-02,-1.327500000000000000e+02
1.300000000000000000e+02,1.282050999999999874e+02,1.362906000000000117e-01,1.265823000000000036e+02,4.900850000000000345e-02,-1.384615000000000009e+02
1.320000000000000000e+02,1.298701000000000079e+02,1.378986000000000101e-01,1.315789000000000044e+02,4.792608999999999758e-02,-1.397367999999999881e+02
1.340000000000000000e+02,1.315789000000000044e+02,1.358214000000000088e-01,1.315789000000000044e+02,4.606757000000000213e-02,-1.350000000000000000e+02
1.360000000000000000e+02,1.333333000000000084e+02,1.360728999999999966e-01,1.333333000000000084e+02,4.613333000000000017e-02,-1.368000000000000114e+02
1.380000000000000000e+02,1.351350999999999942e+02,1.337947999999999915e-01,1.369863000000000000e+02,4.517635999999999874e-02,-1.337838000000000136e+02
1.400000000000000000e+02,1.381214999999999975e+02,1.399163999999999963e-01,1.364256000000000029e+02,4.504272000000000137e-02,-1.417127000000000123e+02
1.420000000000000000e+02,1.394699999999999989e+02,1.420846000000000053e-01,1.396648000000000138e+02,4.505963999999999803e-02,-1.350628000000000100e+02
1.440000000000000000e+02,1.424500999999999920e+02,1.414891000000000065e-01,1.420455000000000041e+02,4.464135000000000325e-02,-1.377966000000000122e+02
1.460000000000000000e+02,1.445087000000000046e+02,1.385859000000000119e-01,1.436782000000000039e+02,4.390137999999999679e-02,-1.420230999999999995e+02
1.480000000000000000e+02,1.466276000000000010e+02,1.395718999999999987e-01,1.472753999999999905e+02,4.288543000000000216e-02,-1.398826999999999998e+02
1.500000000000000000e+02,1.481480999999999995e+02,1.434396000000000004e-01,1.014198999999999984e+02,4.417084999999999761e-02,2.181332999999999913e+02
